,latitude,longitude,diameter_mm,length_cm_drilled,length_cm_concrete,date
27148,-22.43598,-46.82429,250,1008,1008,2018-09-25
27149,-22.43599,-46.8243,250,1008,1000,2018-09-24
27150,-22.43599,-46.82423,250,1008,1008,2018-09-24
27151,-22.43599,-46.82427,250,1008,992,2018-09-24
27152,-22.43599,-46.82429,250,1008,1000,2018-09-24
27153,-22.43599,-46.82421,250,1008,1008,2018-09-24
27154,-22.43599,-46.82423,250,1008,1000,2018-09-25
27155,-22.436,-46.82425,250,1008,1008,2018-09-24
27156,-22.436,-46.82421,250,0,56,2018-09-24
27157,-22.436,-46.82429,250,1008,992,2018-09-24
27158,-22.436,-46.82424,250,1064,1048,2018-09-24
27159,-22.436,-46.82423,250,1016,1000,2018-09-25
27160,-22.436,-46.8243,250,1008,1008,2018-09-25
27161,-22.43601,-46.82424,250,1008,1000,2018-09-24
27162,-22.43601,-46.82431,250,1016,1024,2018-09-24
27163,-22.43601,-46.82424,250,1008,1000,2018-09-24
27164,-22.43601,-46.8243,250,1008,1000,2018-09-24
27165,-22.43601,-46.82425,250,1008,1008,2018-09-25
27166,-22.43601,-46.82424,250,1008,1008,2018-09-25
27167,-22.43603,-46.82423,250,1040,1040,2018-09-24
27168,-22.43603,-46.82425,250,1008,1000,2018-09-24
27169,-22.43603,-46.82423,250,1008,1000,2018-09-24
27170,-22.43604,-46.82425,250,1008,1000,2018-09-24
27171,-22.43604,-46.82422,250,1008,1008,2018-09-25
27172,-22.43604,-46.82428,250,1008,1008,2018-09-25
27173,-22.43634,-46.82556,350,1600,1608,2021-06-23
27174,-22.43653,-46.82621,350,1592,1608,2021-06-21
27175,-22.43674,-46.82454,350,1608,1536,2021-06-17
27176,-22.43679,-46.82458,350,1608,1648,2021-06-17
27177,-22.43681,-46.82456,350,1592,1592,2021-06-23
27178,-22.43682,-46.82463,350,1600,1608,2021-06-21
27179,-22.43682,-46.82439,350,1584,1592,2021-06-22
27180,-22.43685,-46.82464,350,1616,1600,2021-06-17
27181,-22.43687,-46.82472,350,1584,1584,2021-06-24
27182,-22.43688,-46.8247,350,1552,1560,2021-06-25
27183,-22.4369,-46.82445,350,1616,1624,2021-06-17
27184,-22.43691,-46.82483,350,1608,1632,2021-06-18
27185,-22.43693,-46.82452,350,608,608,2021-06-21
27186,-22.43693,-46.82468,350,1584,1592,2021-06-22
27187,-22.43693,-46.82428,350,1608,1600,2021-06-18
27188,-22.43694,-46.82428,350,560,560,2021-06-22
27189,-22.43695,-46.82465,350,1576,1584,2021-06-25
27190,-22.43695,-46.82447,350,1608,1608,2021-06-17
27191,-22.43696,-46.82469,350,1600,1608,2021-06-23
27192,-22.43696,-46.82477,350,1592,1600,2021-06-22
27193,-22.43696,-46.82461,350,1600,1600,2021-06-22
27194,-22.43696,-46.82454,350,1424,1440,2021-06-22
27195,-22.43696,-46.82487,350,1608,1608,2021-06-22
27196,-22.43696,-46.82481,350,1608,1648,2021-06-17
27197,-22.43697,-46.82469,350,1584,1592,2021-06-23
27198,-22.43697,-46.82468,350,1600,1608,2021-06-23
27199,-22.43697,-46.82444,350,1544,1600,2021-06-18
27200,-22.43698,-46.82431,350,1536,1544,2021-06-24
27201,-22.43698,-46.82453,350,1488,1488,2021-06-22
27202,-22.43698,-46.8242,350,1608,1040,2021-06-18
27203,-22.43699,-46.82463,350,1600,1600,2021-06-23
27204,-22.43699,-46.8247,350,1600,1608,2021-06-22
27205,-22.437,-46.8246,350,1608,1608,2021-06-17
27206,-22.437,-46.82442,350,1608,1632,2021-06-17
27207,-22.437,-46.82454,350,1608,1640,2021-06-17
27208,-22.43701,-46.82466,350,1560,1568,2021-06-24
27209,-22.43701,-46.82469,350,1600,1616,2021-06-22
27210,-22.43701,-46.82433,350,1608,1632,2021-06-18
27211,-22.43701,-46.82433,350,1616,1640,2021-06-18
27212,-22.43701,-46.82451,350,1608,1648,2021-06-17
27213,-22.43703,-46.82447,350,1608,1624,2021-06-17
27214,-22.43704,-46.82449,350,1552,1560,2021-06-21
27215,-22.43704,-46.82453,350,1592,1600,2021-06-21
27216,-22.43704,-46.82467,350,1600,1608,2021-06-23
27217,-22.43704,-46.82466,350,1600,1616,2021-06-24
27218,-22.43705,-46.82454,350,1600,1616,2021-06-21
27219,-22.43705,-46.82457,350,1608,1664,2021-06-21
27220,-22.43705,-46.82476,350,1608,1640,2021-06-23
27221,-22.43705,-46.8247,350,1544,1544,2021-06-18
27222,-22.43705,-46.82419,350,1616,1648,2021-06-18
27223,-22.43706,-46.82458,350,1600,1600,2021-06-22
27224,-22.43706,-46.8244,350,1608,1616,2021-06-18
27225,-22.43707,-46.8247,350,1600,1608,2021-06-24
27226,-22.43708,-46.8244,350,1312,1312,2021-06-21
27227,-22.43708,-46.82482,350,1584,1592,2021-06-24
27228,-22.43708,-46.82447,350,1608,1624,2021-06-18
27229,-22.43711,-46.82486,350,1576,1584,2021-06-22
27230,-22.43712,-46.82453,350,1608,1608,2021-06-21
27231,-22.43712,-46.82462,350,1600,1608,2021-06-25
27232,-22.43712,-46.82441,350,1528,1512,2021-06-17
27233,-22.43713,-46.82452,350,1600,1616,2021-06-21
27234,-22.43714,-46.82444,350,1496,1560,2021-06-21
27235,-22.43716,-46.82446,350,1616,1584,2021-06-18
27236,-22.43717,-46.82452,350,1592,1600,2021-06-22
27237,-22.43717,-46.82435,350,1576,1584,2021-06-25
27238,-22.43717,-46.82444,350,1592,1600,2021-06-25
27239,-22.43717,-46.82438,350,1584,1600,2021-06-25
27240,-22.43717,-46.82437,350,1528,1584,2021-06-25
27241,-22.43718,-46.82453,350,1616,1120,2021-06-21
27242,-22.43718,-46.82444,350,1608,1608,2021-06-21
27243,-22.43719,-46.82445,350,0,3304,2021-06-18
27244,-22.4372,-46.82445,350,1608,1600,2021-06-18
27245,-22.43722,-46.82431,350,1600,1608,2021-06-21
27246,-22.43722,-46.82431,350,1600,1608,2021-06-25
27247,-22.43722,-46.82445,350,1584,1592,2021-06-25
27248,-22.43726,-46.82458,350,1608,1680,2021-06-18
27249,-22.43727,-46.82444,350,1608,1624,2021-06-18
27250,-22.43728,-46.82438,350,1592,1600,2021-06-24
27251,-22.43729,-46.82454,350,1480,1504,2021-06-25
27252,-22.43733,-46.82442,350,1608,1632,2021-06-17
27253,-22.43735,-46.82464,350,1528,1544,2021-06-25
27254,-22.43737,-46.8245,350,1616,1624,2021-06-17
27255,-22.43746,-46.95031,400,1008,1000,2022-08-03
27256,-22.43747,-46.95042,400,1008,1008,2022-08-03
27257,-22.43749,-46.95032,400,1112,1104,2022-08-02
27258,-22.4375,-46.95033,400,944,944,2022-08-05
27259,-22.43752,-46.95026,400,1008,1016,2022-08-05
27260,-22.43753,-46.95035,400,968,976,2022-08-04
27261,-22.43754,-46.95032,400,1008,1000,2022-08-02
27262,-22.43754,-46.95029,400,976,976,2022-08-04
27263,-22.43755,-46.82347,350,1592,1600,2021-06-22
27264,-22.43757,-46.82531,350,1008,1024,2019-02-18
27265,-22.43757,-46.82526,350,1008,1016,2019-02-18
27266,-22.43757,-46.82535,350,1008,1016,2019-02-18
27267,-22.43759,-46.95027,400,1008,1008,2022-08-05
27268,-22.43759,-46.95028,400,1008,1016,2022-08-03
27269,-22.43759,-46.82526,300,1328,1272,2018-08-30
27270,-22.43759,-46.82533,350,1016,1024,2019-02-18
27271,-22.43759,-46.82531,350,1008,1008,2019-02-15
27272,-22.43759,-46.82534,350,1016,1024,2019-02-15
27273,-22.4376,-46.95033,400,1016,936,2022-08-05
27274,-22.4376,-46.95029,400,1024,1024,2022-08-04
27275,-22.4376,-46.82523,300,1120,1144,2018-08-30
27276,-22.43761,-46.95029,400,1008,1016,2022-08-04
27277,-22.43761,-46.82525,300,1128,1056,2018-08-29
27278,-22.43761,-46.82525,300,1208,1184,2018-08-30
27279,-22.43761,-46.82519,350,1008,1008,2019-02-18
27280,-22.43761,-46.82416,350,1576,1608,2021-06-23
27281,-22.43762,-46.95032,400,1080,1080,2022-08-02
27282,-22.43762,-46.95032,400,1008,984,2022-08-03
27283,-22.43762,-46.82525,300,1144,1144,2018-08-29
27284,-22.43762,-46.82536,350,1024,1024,2019-02-18
27285,-22.43762,-46.82534,350,1008,1008,2019-02-18
27286,-22.43763,-46.82528,350,1016,1016,2019-02-15
27287,-22.43763,-46.82531,350,1016,1008,2019-02-15
27288,-22.43764,-46.95028,400,976,968,2022-08-02
27289,-22.43764,-46.95025,400,984,976,2022-08-05
27290,-22.43764,-46.82529,300,968,864,2018-08-29
27291,-22.43764,-46.82529,300,1360,1296,2018-08-29
27292,-22.43764,-46.82523,350,752,768,2018-08-28
27293,-22.43764,-46.82538,350,1008,1008,2019-02-18
27294,-22.43764,-46.8253,350,1016,1008,2019-02-18
27295,-22.43764,-46.82532,350,1024,1024,2019-02-18
27296,-22.43765,-46.82523,350,1336,1328,2018-08-28
27297,-22.43765,-46.82535,350,1008,1008,2019-02-15
27298,-22.43766,-46.82529,350,1016,1024,2019-02-18
27299,-22.43766,-46.82531,350,1008,1016,2019-02-15
27300,-22.43767,-46.95031,400,1008,984,2022-08-03
27301,-22.43767,-46.82527,300,1320,1280,2018-08-29
27302,-22.43767,-46.82531,300,1344,1280,2018-08-29
27303,-22.43767,-46.82524,350,872,912,2018-08-29
27304,-22.43767,-46.82526,300,1328,1272,2018-08-29
27305,-22.43767,-46.8253,350,1016,1032,2019-02-18
27306,-22.43767,-46.82535,350,1016,1008,2019-02-18
27307,-22.43767,-46.82532,350,1016,1016,2019-02-18
27308,-22.43767,-46.82528,350,1008,1008,2019-02-18
27309,-22.43767,-46.82527,350,1008,1016,2019-02-15
27310,-22.43767,-46.82538,350,1008,1016,2019-02-15
27311,-22.43767,-46.82526,350,1008,1008,2019-02-15
27312,-22.43767,-46.82482,350,1600,1608,2021-06-24
27313,-22.43768,-46.95025,400,1008,1016,2022-08-02
27314,-22.43768,-46.95026,400,1008,1000,2022-08-04
27315,-22.43768,-46.8253,300,992,1008,2018-08-29
27316,-22.43768,-46.82527,350,824,848,2018-08-29
27317,-22.43768,-46.82514,350,1416,1408,2018-08-28
27318,-22.43768,-46.82538,350,1008,1016,2019-02-18
27319,-22.43768,-46.82524,350,1016,1016,2019-02-15
27320,-22.43768,-46.82534,350,1016,1016,2019-02-15
27321,-22.43769,-46.95026,400,1040,1048,2022-08-02
27322,-22.43769,-46.82521,350,960,968,2018-08-29
27323,-22.43769,-46.82519,350,1304,1304,2018-08-29
27324,-22.43769,-46.82532,350,1016,1008,2019-02-15
27325,-22.43769,-46.82529,350,1008,1008,2019-02-15
27326,-22.4377,-46.82517,350,1304,1248,2018-08-28
27327,-22.4377,-46.82528,350,1016,1016,2019-02-15
27328,-22.43771,-46.9503,400,1008,1000,2022-08-05
27329,-22.43771,-46.82512,350,712,704,2018-08-28
27330,-22.43771,-46.82512,350,968,992,2018-08-28
27331,-22.43771,-46.82518,350,1312,1280,2018-08-28
27332,-22.43772,-46.9503,400,1008,1016,2022-08-03
27333,-22.43772,-46.9503,400,1016,1008,2022-08-03
27334,-22.43772,-46.95033,400,920,920,2022-08-04
27335,-22.43772,-46.82517,300,1016,1024,2018-08-29
27336,-22.43772,-46.8251,350,1064,1080,2018-08-29
27337,-22.43772,-46.82516,350,760,768,2018-08-28
27338,-22.43772,-46.82522,350,968,928,2018-08-28
27339,-22.43773,-46.95027,400,928,928,2022-08-04
27340,-22.43773,-46.82512,300,1040,1048,2018-08-29
27341,-22.43773,-46.82515,350,1312,1240,2018-08-29
27342,-22.43773,-46.82509,350,1120,1104,2018-08-30
27343,-22.43773,-46.8251,350,912,928,2018-08-28
27344,-22.43774,-46.95026,400,1008,1000,2022-08-02
27345,-22.43774,-46.82519,350,1408,1376,2018-08-28
27346,-22.43774,-46.8252,350,1408,1344,2018-08-28
27347,-22.43775,-46.82516,350,1344,1312,2018-08-29
27348,-22.43775,-46.82515,350,1232,1256,2018-08-28
27349,-22.43775,-46.82544,350,1016,1016,2019-02-15
27350,-22.43776,-46.82516,350,1304,1280,2018-08-29
27351,-22.43776,-46.82519,350,1016,1032,2018-08-29
27352,-22.43776,-46.82517,350,968,1000,2018-08-28
27353,-22.43776,-46.82466,350,1536,1576,2021-06-24
27354,-22.43777,-46.95032,400,1016,1024,2022-08-05
27355,-22.43777,-46.82516,350,1224,1216,2018-08-29
27356,-22.43777,-46.82518,300,1304,1288,2018-08-30
27357,-22.43777,-46.82516,350,872,864,2018-08-28
27358,-22.43777,-46.82534,350,1008,1008,2019-02-15
27359,-22.43778,-46.82512,350,896,904,2018-08-30
27360,-22.43778,-46.82513,350,1208,1152,2018-08-28
27361,-22.43778,-46.82518,350,1408,1384,2018-08-28
27362,-22.4378,-46.82514,350,1248,1240,2018-08-28
27363,-22.4378,-46.82489,350,1592,1600,2021-06-24
27364,-22.43781,-46.8251,350,1208,1152,2018-08-30
27365,-22.43781,-46.82504,350,872,888,2018-08-30
27366,-22.43782,-46.82516,350,200,184,2018-08-30
27367,-22.43782,-46.82506,350,1008,1008,2018-08-30
27368,-22.43782,-46.82506,350,1256,1256,2018-08-28
27369,-22.43784,-46.82505,350,1128,1120,2018-08-30
27370,-22.43784,-46.825,350,1352,1288,2018-08-30
27371,-22.43786,-46.82507,350,808,328,2018-08-28
27372,-22.43788,-46.8251,350,1256,1264,2018-08-28
27373,-22.4379,-46.82514,350,1264,1232,2018-08-28
27374,-22.43794,-46.82503,350,1408,1432,2018-08-28
27375,-22.43795,-46.82505,350,1408,1344,2018-08-28
27376,-22.43867,-46.82467,350,1600,1608,2021-06-21
27377,-22.43869,-46.61967,300,656,664,2022-06-01
27378,-22.43869,-46.61967,300,656,648,2022-06-01
27379,-22.43869,-46.61967,300,656,664,2022-06-01
27380,-22.43869,-46.61967,300,656,664,2022-06-01
27381,-22.43886,-42.97582,400,1624,1640,2020-04-15
27382,-22.43919,-46.82615,400,1608,1560,2021-03-08
27383,-22.4392,-46.82611,400,0,3176,2021-03-08
27384,-22.43923,-46.8261,400,1616,1568,2021-03-09
27385,-22.43923,-46.82614,400,0,3416,2021-03-09
27386,-22.43924,-46.82607,400,24,3384,2021-03-08
27387,-22.43924,-46.82607,400,0,224,2021-03-08
27388,-22.43925,-46.82616,400,1608,1768,2021-03-08
27389,-22.43925,-46.8261,400,1624,1552,2021-03-10
27390,-22.43926,-46.82615,400,1608,1560,2021-03-08
27391,-22.43926,-46.82617,400,1616,1552,2021-03-08
27392,-22.43926,-46.82607,400,1616,1568,2021-03-10
27393,-22.43926,-46.82609,400,1608,1544,2021-03-10
27394,-22.43927,-46.82613,400,1616,1568,2021-03-08
27395,-22.43927,-46.82606,400,1616,1544,2021-03-05
27396,-22.43927,-46.82622,400,1608,1552,2021-03-09
27397,-22.43927,-46.82618,400,1608,1600,2021-03-09
27398,-22.43928,-46.82608,400,1616,1552,2021-03-09
27399,-22.43929,-46.82606,400,1608,1784,2021-03-08
27400,-22.43929,-46.82612,400,1608,1776,2021-03-05
27401,-22.43929,-46.82608,400,1608,1600,2021-03-09
27402,-22.43929,-46.82602,400,1608,1544,2021-03-09
27403,-22.4393,-46.82603,400,1616,1720,2021-03-05
27404,-22.43931,-46.82616,400,1624,1600,2021-03-08
27405,-22.43931,-46.82609,400,1608,1552,2021-03-08
27406,-22.43931,-46.82609,400,1608,1568,2021-03-09
27407,-22.43932,-46.82609,400,1608,1640,2021-03-10
27408,-22.43932,-46.82613,400,1608,1552,2021-03-10
27409,-22.43932,-46.82608,400,1608,1800,2021-03-05
27410,-22.43932,-46.82597,400,1608,1560,2021-03-05
27411,-22.43933,-46.82597,400,1616,1776,2021-03-08
27412,-22.43933,-46.82605,400,0,3376,2021-03-05
27413,-22.43933,-46.82597,400,1608,1568,2021-03-09
27414,-22.43933,-46.82598,400,1616,1792,2021-03-09
27415,-22.43934,-46.82611,400,1616,1792,2021-03-08
27416,-22.43934,-46.82607,400,1608,1624,2021-03-08
27417,-22.43935,-46.82602,400,1608,1584,2021-03-08
27418,-22.43935,-46.82603,400,1608,1560,2021-03-05
27419,-22.43935,-46.82598,400,1608,1776,2021-03-09
27420,-22.43936,-46.8261,400,1616,1824,2021-03-09
27421,-22.43936,-46.82609,400,1624,1568,2021-03-09
27422,-22.43936,-46.82612,400,1608,1568,2021-03-09
27423,-22.43937,-46.82597,400,1608,1800,2021-03-08
27424,-22.43937,-46.82601,400,1608,1544,2021-03-08
27425,-22.43937,-46.82601,400,1608,1568,2021-03-10
27426,-22.43937,-46.82597,400,1608,1568,2021-03-05
27427,-22.43937,-46.82598,400,1608,1560,2021-03-05
27428,-22.43937,-46.82607,400,1608,1784,2021-03-05
27429,-22.43938,-46.82593,400,1608,1784,2021-03-10
27430,-22.43938,-46.82611,400,1608,1544,2021-03-05
27431,-22.43938,-46.82599,400,1616,1536,2021-03-09
27432,-22.43938,-46.82596,400,1608,1576,2021-03-09
27433,-22.43939,-46.82605,400,1608,1568,2021-03-08
27434,-22.43939,-46.82603,400,1608,1536,2021-03-10
27435,-22.43939,-46.82596,400,1608,2000,2021-03-05
27436,-22.43939,-46.826,400,1608,1544,2021-03-09
27437,-22.4394,-46.82601,400,1608,1768,2021-03-08
27438,-22.4394,-46.82595,400,1608,1544,2021-03-10
27439,-22.4394,-46.82602,400,1608,1760,2021-03-05
27440,-22.43941,-46.82596,400,1608,1640,2021-03-05
27441,-22.43943,-46.82604,400,1616,1568,2021-03-10
27442,-22.43943,-46.82607,400,1608,1784,2021-03-05
27443,-22.43944,-46.82611,400,1608,1568,2021-03-09
27444,-22.43948,-46.826,400,1616,1560,2021-03-10
27445,-22.43949,-46.82604,400,1608,1640,2021-03-10
27446,-22.44014,-46.95369,250,1008,840,2017-03-29
27447,-22.44014,-46.95375,250,1008,816,2017-03-29
27448,-22.44015,-46.95372,250,1008,832,2017-03-29
27449,-22.44015,-46.95371,250,1008,864,2017-03-29
27450,-22.44016,-46.95372,250,1008,848,2017-03-29
27451,-22.44017,-46.95366,250,1008,336,2017-03-29
27452,-22.44017,-46.95375,250,1008,824,2017-03-29
27453,-22.44017,-46.95366,250,1024,792,2017-03-29
27454,-22.44017,-46.95366,250,1008,800,2017-03-29
27455,-22.44018,-46.95373,250,1008,840,2017-03-29
27456,-22.44018,-46.95371,250,1008,808,2017-03-29
27457,-22.4402,-46.95371,250,1008,1048,2017-03-29
27458,-22.4402,-46.95361,250,1008,832,2017-03-29
27459,-22.44021,-46.95373,250,1008,824,2017-03-29
27460,-22.44021,-46.95375,250,1008,840,2017-03-29
27461,-22.44023,-46.95367,250,1024,816,2017-03-29
27462,-22.44023,-46.95371,250,1008,808,2017-03-29
27463,-22.44023,-46.95363,250,1008,736,2017-03-29
27464,-22.44025,-46.95368,250,1008,1016,2017-03-29
27465,-22.44025,-46.95368,250,1008,760,2017-03-29
27466,-22.44025,-46.95362,250,1048,768,2017-03-29
27467,-22.44027,-46.95365,250,1008,808,2017-03-29
27468,-22.44028,-46.95363,250,1008,816,2017-03-29
27469,-22.44028,-46.95367,250,1008,776,2017-03-29
27470,-22.4403,-46.95361,250,1008,824,2017-03-29
27471,-22.44033,-46.95362,250,1008,760,2017-03-29
27472,-22.44036,-46.82131,350,1600,1608,2021-06-23
27473,-22.44079,-46.80559,250,1008,960,2015-07-27
27474,-22.4408,-46.80552,250,1008,992,2015-07-28
27475,-22.44082,-46.80557,250,1008,1016,2015-07-28
27476,-22.44082,-46.80551,250,1008,1032,2015-07-28
27477,-22.44083,-46.80549,250,1008,960,2015-07-27
27478,-22.44083,-46.80553,250,1008,928,2015-07-27
27479,-22.44084,-46.80554,250,1016,992,2015-07-28
27480,-22.44084,-46.80551,250,1016,976,2015-07-27
27481,-22.44085,-46.80547,250,1008,992,2015-07-28
27482,-22.44085,-46.80551,250,1008,960,2015-07-27
27483,-22.44085,-46.80557,250,1016,960,2015-07-27
27484,-22.44086,-46.80551,250,1008,968,2015-07-27
27485,-22.44087,-46.80549,250,1008,752,2015-07-28
27486,-22.44087,-46.80552,250,1008,968,2015-07-27
27487,-22.44087,-46.80541,250,1008,984,2015-07-27
27488,-22.44088,-46.80547,250,1008,936,2015-07-27
27489,-22.44089,-46.80555,250,1016,952,2015-07-27
27490,-22.44089,-46.80548,250,1008,968,2015-07-27
27491,-22.44089,-46.80558,250,1008,992,2015-07-27
27492,-22.4409,-46.80555,250,1016,1016,2015-07-28
27493,-22.4409,-46.80557,250,1008,992,2015-07-28
27494,-22.4409,-46.80553,250,1008,920,2015-07-27
27495,-22.4409,-46.80553,250,1008,960,2015-07-27
27496,-22.4409,-46.80554,250,1016,1000,2015-07-27
27497,-22.44091,-46.80556,250,1016,1000,2015-07-28
27498,-22.44092,-46.80553,250,1016,992,2015-07-28
27499,-22.44092,-46.80545,250,1008,952,2015-07-27
27500,-22.44093,-46.80551,250,1016,944,2015-07-27
27501,-22.44093,-46.80558,250,1008,952,2015-07-27
27502,-22.44093,-46.80561,250,1008,1000,2015-07-27
27503,-22.44095,-46.80556,250,1032,1016,2015-07-28
27504,-22.44096,-46.80554,250,1008,1000,2015-07-28
27505,-22.44096,-46.80554,250,1016,928,2015-07-27
27506,-22.44097,-46.80555,250,1008,936,2015-07-27
27507,-22.44097,-46.80544,250,1008,960,2015-07-27
27508,-22.44097,-46.80562,250,1008,976,2015-07-27
27509,-22.44098,-46.80558,250,1008,976,2015-07-28
27510,-22.44098,-46.80552,250,1008,1000,2015-07-28
27511,-22.44098,-46.80548,250,1008,976,2015-07-27
27512,-22.44098,-46.80557,250,1008,968,2015-07-27
27513,-22.44099,-46.8056,250,1008,992,2015-07-28
27514,-22.441,-46.8056,250,1016,976,2015-07-27
27515,-22.441,-46.80557,250,1008,928,2015-07-27
27516,-22.441,-46.80551,250,1008,968,2015-07-27
27517,-22.44101,-46.80563,250,256,288,2015-07-28
27518,-22.44101,-46.80566,250,1008,984,2015-07-27
27519,-22.44103,-46.80564,250,1008,912,2015-07-28
27520,-22.44103,-46.80562,250,320,288,2015-07-28
27521,-22.44103,-46.80547,250,1008,960,2015-07-27
27522,-22.44104,-46.80567,250,1016,968,2015-07-27
27523,-22.44105,-46.80567,250,1008,992,2015-07-28
27524,-22.44105,-46.80559,250,1016,1024,2015-07-27
27525,-22.44105,-46.80549,250,1008,952,2015-07-27
27526,-22.44106,-46.8056,250,1008,992,2015-07-28
27527,-22.44106,-46.80561,250,1024,968,2015-07-27
27528,-22.44107,-46.80562,250,1008,992,2015-07-27
27529,-22.44108,-46.8055,250,1016,1008,2015-07-28
27530,-22.44108,-46.8057,250,1008,976,2015-07-27
27531,-22.44108,-46.8055,250,1008,1000,2015-07-27
27532,-22.44109,-46.80566,250,1008,984,2015-07-28
27533,-22.4411,-46.80572,250,1008,976,2015-07-28
27534,-22.4411,-46.80566,250,1008,952,2015-07-28
27535,-22.4411,-46.80572,250,1008,992,2015-07-27
27536,-22.44111,-46.80565,250,1016,984,2015-07-27
27537,-22.44111,-46.80553,250,1008,984,2015-07-27
27538,-22.44112,-46.8056,250,1008,976,2015-07-28
27539,-22.44112,-46.80565,250,1008,984,2015-07-27
27540,-22.44113,-46.80575,250,1008,984,2015-07-28
27541,-22.44113,-46.8056,250,1008,968,2015-07-27
27542,-22.44114,-46.8057,250,1016,1000,2015-07-28
27543,-22.44114,-46.80575,250,1008,968,2015-07-28
27544,-22.44115,-46.80555,250,1016,984,2015-07-27
27545,-22.44115,-46.8057,250,1016,976,2015-07-27
27546,-22.44115,-46.80563,250,1016,976,2015-07-27
27547,-22.44116,-46.80572,250,1016,1024,2015-07-28
27548,-22.44116,-46.80569,250,1008,976,2015-07-28
27549,-22.44116,-46.80569,250,1008,984,2015-07-28
27550,-22.44116,-46.80572,250,1016,1000,2015-07-28
27551,-22.44116,-46.80553,250,1008,1008,2015-07-28
27552,-22.44116,-46.80565,250,1008,1000,2015-07-28
27553,-22.44116,-46.8056,250,1008,984,2015-07-28
27554,-22.44116,-46.80553,250,1008,736,2015-07-28
27555,-22.44116,-46.80567,250,1008,984,2015-07-27
27556,-22.44116,-46.80562,250,1008,992,2015-07-27
27557,-22.44118,-46.80564,250,1008,992,2015-07-28
27558,-22.44118,-46.80557,250,1008,976,2015-07-27
27559,-22.44119,-46.80568,250,1008,984,2015-07-28
27560,-22.44119,-46.80557,250,1008,984,2015-07-28
27561,-22.4412,-46.80571,250,1016,976,2015-07-27
27562,-22.44138,-44.37972,500,768,768,2022-01-14
27563,-22.44168,-44.3798,500,784,784,2022-01-14
27564,-22.44173,-44.37975,500,576,592,2022-01-14
27565,-22.44174,-44.37987,500,712,712,2022-01-14
27566,-22.44199,-44.3797,500,704,768,2022-01-14
27567,-22.44199,-44.3797,500,760,776,2022-01-14
27568,-22.44215,-44.38024,500,632,648,2022-01-14
27569,-22.44216,-44.38006,500,744,840,2022-01-14
27570,-22.44223,-47.58115,400,1168,1184,2021-04-09
27571,-22.44225,-47.58139,300,1144,1224,2021-04-13
27572,-22.44225,-47.58146,400,1208,1232,2021-04-09
